Time,Channel B,Channel C
-0.41700001,0.00000000,0.00000000
-0.41500001,0.00000000,0.00000000
-0.41300001,0.00000000,0.00000000
-0.41100001,0.00000000,0.00000000
-0.40900001,0.00000000,0.00000000
-0.40700001,0.00000000,0.00000000
-0.40500001,0.00000000,0.00000000
-0.40300001,0.00000000,0.00000000
-0.40100001,0.00000000,0.00000000
-0.39900001,0.00000000,0.00000000
-0.39700001,-0.04321481,0.00000000
-0.39500001,0.00000000,0.00000000
-0.39300001,0.00000000,0.00000000
-0.39100001,0.00000000,0.00000000
-0.38900001,0.00000000,0.00000000
-0.38700001,0.00000000,0.00000000
-0.38500001,0.00000000,0.00000000
-0.38300001,0.00000000,0.00000000
-0.38100001,0.00000000,0.00000000
-0.37900002,0.00000000,0.00000000
-0.37700002,0.00000000,0.00000000
-0.37500002,0.04321481,0.00000000
-0.37300002,0.00000000,0.00000000
-0.37100002,0.00000000,0.00000000
-0.36900002,0.00000000,0.00000000
-0.36700002,0.00000000,0.00000000
-0.36500002,0.00000000,0.00000000
-0.36300002,0.00000000,0.00000000
-0.36100002,0.00000000,0.00000000
-0.35900002,0.00000000,0.00000000
-0.35700002,-0.04321481,0.00000000
-0.35500002,0.00000000,0.00000000
-0.35300002,0.00000000,0.00000000
-0.35100002,-0.04321481,0.00000000
-0.34900002,0.00000000,0.00000000
-0.34700002,0.00000000,0.00000000
-0.34500002,0.00000000,0.00000000
-0.34300002,0.00000000,0.00000000
-0.34100002,-0.04321481,0.00000000
-0.33900002,0.00000000,0.00000000
-0.33700002,-0.04321481,0.00000000
-0.33500002,-0.04321481,0.00000000
-0.33300002,0.00000000,0.00000000
-0.33100002,0.00000000,0.00000000
-0.32900002,0.00000000,0.00000000
-0.32700002,0.00000000,0.00000000
-0.32500002,0.00000000,0.00000000
-0.32300002,0.00000000,0.00000000
-0.32100002,0.00000000,0.00000000
-0.31900002,0.00000000,0.00000000
-0.31700002,0.00000000,0.00000000
-0.31500002,0.00000000,0.00000000
-0.31300002,0.00000000,0.00000000
-0.31100002,0.00000000,0.00000000
-0.30900002,-0.04321481,0.00000000
-0.30700002,0.00000000,0.00000000
-0.30500002,0.00000000,0.00000000
-0.30300002,0.00000000,0.00000000
-0.30100002,-0.04321481,0.00000000
-0.29900002,0.00000000,0.00000000
-0.29700002,0.00000000,0.00000000
-0.29500002,0.00000000,0.00000000
-0.29300002,0.00000000,0.00000000
-0.29100002,0.00000000,0.00000000
-0.28900002,0.00000000,0.00000000
-0.28700002,0.00000000,0.00000000
-0.28500002,0.00000000,0.00000000
-0.28300002,0.00000000,0.00000000
-0.28100002,0.00000000,0.00000000
-0.27900002,-0.04321481,0.00000000
-0.27700002,0.00000000,0.00000000
-0.27500002,0.00000000,0.00000000
-0.27300002,0.00000000,0.00000000
-0.27100002,0.00000000,0.00000000
-0.26900002,-0.04321481,0.00000000
-0.26700002,0.00000000,0.00000000
-0.26500002,0.00000000,0.00000000
-0.26300002,0.00000000,0.00000000
-0.26100002,-0.04321481,0.00000000
-0.25900002,0.00000000,0.00000000
-0.25700002,0.00000000,0.00000000
-0.25500002,0.00000000,0.00000000
-0.25300002,0.00000000,0.00000000
-0.25100002,0.00000000,0.00000000
-0.24900002,0.00000000,0.00000000
-0.24700002,0.00000000,0.00000000
-0.24500002,-0.04321481,0.00000000
-0.24300002,0.00000000,0.00000000
-0.24100002,0.00000000,0.00000000
-0.23900002,0.00000000,0.00000000
-0.23700002,0.00000000,0.00000000
-0.23500002,0.00000000,0.00000000
-0.23300002,0.00000000,0.00000000
-0.23100002,0.00000000,0.00000000
-0.22900002,-0.04321481,0.00000000
-0.22700002,0.00000000,0.00000000
-0.22500002,0.00000000,0.00000000
-0.22300002,0.00000000,0.00000000
-0.22100002,-0.04321481,0.00000000
-0.21900002,0.00000000,0.00000000
-0.21700002,0.00000000,0.00000000
-0.21500002,0.00000000,0.00000000
-0.21300002,0.00000000,0.00000000
-0.21100002,0.00000000,0.00000000
-0.20900002,0.00000000,0.00000000
-0.20700002,0.00000000,0.00000000
-0.20500002,-0.04321481,0.00000000
-0.20300002,0.00000000,0.00000000
-0.20100002,0.00000000,0.00000000
-0.19900002,0.00000000,0.00000000
-0.19700002,0.00000000,0.00000000
-0.19500002,0.00000000,0.00000000
-0.19300002,0.00000000,0.00000000
-0.19100002,0.00000000,0.00000000
-0.18900002,0.00000000,0.00000000
-0.18700002,-0.04321481,0.00000000
-0.18500002,0.00000000,0.00000000
-0.18300002,0.00000000,0.00000000
-0.18100002,0.00000000,0.00000000
-0.17900002,0.00000000,0.00000000
-0.17700002,0.00000000,0.00000000
-0.17500002,0.00000000,0.00000000
-0.17300002,0.00000000,0.00000000
-0.17100002,0.00000000,0.00000000
-0.16900002,0.00000000,0.00000000
-0.16700002,-0.04321481,0.00000000
-0.16500002,0.00000000,0.00000000
-0.16300002,0.00000000,0.00000000
-0.16100002,0.00000000,0.00000000
-0.15900002,0.00000000,0.00000000
-0.15700002,0.00000000,0.00000000
-0.15500002,0.00000000,0.00000000
-0.15300002,0.00000000,0.00000000
-0.15100002,0.00000000,0.00000000
-0.14900002,0.00000000,0.00000000
-0.14700002,0.00000000,0.00000000
-0.14500002,0.00000000,0.00000000
-0.14300002,0.00000000,0.00000000
-0.14100002,0.00000000,0.00000000
-0.13900002,0.00000000,0.00000000
-0.13700002,0.00000000,0.00000000
-0.13500002,0.00000000,0.00000000
-0.13300002,0.00000000,0.00000000
-0.13100002,0.00000000,0.00000000
-0.12900002,0.00000000,0.00000000
-0.12700002,0.00000000,0.00000000
-0.12500002,0.00000000,0.00000000
-0.12300002,0.00000000,0.00000000
-0.12100002,0.00000000,0.00000000
-0.11900002,0.00000000,0.00000000
-0.11700002,-0.04321481,0.00000000
-0.11500002,0.00000000,0.00000000
-0.11300002,0.00000000,0.00000000
-0.11100002,0.00000000,0.00000000
-0.10900002,0.00000000,0.00000000
-0.10700002,0.00000000,0.00000000
-0.10500002,0.00000000,0.00000000
-0.10300002,0.00000000,0.00000000
-0.10100002,0.00000000,0.00000000
-0.09900002,0.00000000,0.00000000
-0.09700002,0.00000000,0.00000000
-0.09500002,-0.04321481,0.00000000
-0.09300002,0.00000000,0.00000000
-0.09100002,0.00000000,0.00000000
-0.08900002,0.00000000,0.00000000
-0.08700002,0.00000000,0.00000000
-0.08500002,0.00000000,0.00000000
-0.08300002,0.00000000,0.00000000
-0.08100002,-0.04321481,0.00000000
-0.07900002,-0.04321481,0.00000000
-0.07700002,0.00000000,0.00000000
-0.07500002,0.00000000,0.00000000
-0.07300002,0.00000000,0.00000000
-0.07100002,0.00000000,0.00000000
-0.06900002,0.00000000,0.00000000
-0.06700002,0.00000000,0.00000000
-0.06500002,-0.04321481,0.00000000
-0.06300002,-0.04321481,0.00000000
-0.06100002,0.00000000,0.00000000
-0.05900002,0.00000000,0.00000000
-0.05700002,0.00000000,0.00000000
-0.05500002,0.00000000,0.00000000
-0.05300002,0.00000000,0.00000000
-0.05100002,0.00000000,0.00000000
-0.04900002,-0.04321481,0.00000000
-0.04700002,0.00000000,0.00000000
-0.04500002,0.00000000,0.00000000
-0.04300002,-0.04321481,0.00000000
-0.04100002,0.00000000,0.00000000
-0.03900002,0.00000000,0.00000000
-0.03700002,0.00000000,0.00000000
-0.03500002,0.00000000,0.00000000
-0.03300002,0.00000000,0.00000000
-0.03100002,0.00000000,0.00000000
-0.02900002,0.00000000,0.00000000
-0.02700002,0.00000000,0.00000000
-0.02500003,0.00000000,0.00000000
-0.02300003,0.00000000,0.00000000
-0.02100003,0.00000000,0.00000000
-0.01900003,0.00000000,0.00000000
-0.01700003,0.00000000,0.00000000
-0.01500003,0.00000000,0.00000000
-0.01300003,0.00000000,0.00000000
-0.01100003,0.00000000,0.08612204
-0.00900003,0.00000000,0.25867370
-0.00700003,0.00000000,0.51765500
-0.00500003,0.00000000,0.77632870
-0.00300003,0.00000000,1.20786200
-0.00100003,0.00000000,1.63908700
0.00099997,-0.04321481,2.15674200
0.00299997,-0.04321481,2.67439700
0.00499997,0.00000000,3.19236000
0.00699997,-0.04321481,3.62358500
0.00899997,-0.04321481,3.96868800
0.01099997,-0.04321481,4.31379200
0.01299997,0.00000000,4.65889500
0.01499997,0.00000000,4.83144700
0.01699997,0.00000000,5.00399800
0.01899997,-0.04321481,5.09042800
0.02099997,0.00000000,5.09042800
0.02299997,0.00000000,5.17655000
0.02499997,0.00000000,5.17655000
0.02699997,0.00000000,5.09042800
0.02899997,0.00000000,5.09042800
0.03099997,0.00000000,5.09042800
0.03299997,0.00000000,5.00399800
0.03499997,0.00000000,4.91787600
0.03699997,-0.04321481,4.91787600
0.03899997,0.00000000,4.83144700
0.04099997,0.00000000,4.74532500
0.04299997,0.00000000,4.74532500
0.04499997,0.00000000,4.74532500
0.04699997,0.00000000,4.74532500
0.04899997,0.00000000,4.74532500
0.05099997,0.00000000,4.74532500
0.05299997,-0.04321481,4.74532500
0.05499997,0.00000000,4.83144700
0.05699997,-0.04321481,4.83144700
0.05899997,0.00000000,4.91787600
0.06099997,0.00000000,5.00399800
0.06299997,0.00000000,5.00399800
0.06499997,0.00000000,5.00399800
0.06699997,-0.04321481,5.00399800
0.06899997,0.00000000,5.09042800
0.07099997,0.00000000,5.09042800
0.07299997,0.00000000,5.09042800
0.07499997,0.00000000,5.09042800
0.07699997,0.00000000,5.09042800
0.07899997,0.00000000,5.09042800
0.08099997,0.00000000,5.09042800
0.08299997,0.00000000,5.09042800
0.08499997,0.00000000,5.09042800
0.08699997,0.00000000,5.00399800
0.08899997,0.00000000,5.09042800
0.09099997,0.00000000,5.00399800
0.09299997,0.00000000,5.00399800
0.09499997,0.00000000,5.00399800
0.09699997,0.00000000,5.00399800
0.09899997,0.00000000,5.00399800
0.10099997,0.00000000,5.00399800
0.10299997,0.00000000,5.00399800
0.10499997,0.00000000,5.00399800
0.10699997,0.00000000,5.00399800
0.10899997,0.00000000,5.00399800
0.11099997,0.00000000,5.09042800
0.11299997,0.00000000,5.00399800
0.11499997,0.00000000,5.00399800
0.11699997,0.00000000,5.09042800
0.11899997,-0.04321481,5.09042800
0.12099997,0.00000000,5.00399800
0.12299997,-0.04321481,5.09042800
0.12499997,0.00000000,5.00399800
0.12699997,0.00000000,5.09042800
0.12899997,0.00000000,5.09042800
0.13099997,0.00000000,5.09042800
0.13299997,-0.04321481,5.09042800
0.13499997,0.00000000,5.00399800
0.13699997,0.00000000,5.00399800
0.13899997,0.00000000,5.00399800
0.14099997,0.00000000,5.09042800
0.14299997,0.00000000,5.00399800
0.14499997,0.00000000,5.00399800
0.14699997,0.00000000,5.09042800
0.14899997,0.00000000,5.09042800
0.15099997,0.00000000,5.00399800
0.15299997,0.00000000,5.00399800
0.15499997,0.00000000,5.09042800
0.15699997,0.00000000,5.00399800
0.15899997,0.00000000,5.00399800
0.16099997,0.00000000,5.00399800
0.16299997,0.00000000,5.09042800
0.16499997,0.00000000,5.09042800
0.16699997,0.00000000,5.00399800
0.16899997,0.00000000,5.00399800
0.17099997,0.00000000,5.09042800
0.17299997,0.00000000,5.09042800
0.17499997,0.00000000,5.00399800
0.17699997,0.00000000,5.09042800
0.17899997,0.00000000,5.00399800
0.18099997,0.00000000,5.09042800
0.18299997,0.00000000,5.00399800
0.18499997,0.00000000,5.09042800
0.18699997,0.00000000,5.00399800
0.18899997,0.00000000,5.09042800
0.19099997,0.00000000,5.09042800
0.19299997,0.00000000,5.09042800
0.19499997,0.00000000,5.09042800
0.19699997,0.00000000,5.09042800
0.19899997,0.00000000,5.00399800
0.20099997,-0.04321481,5.09042800
0.20299997,0.04321481,5.00399800
0.20499997,0.00000000,5.09042800
0.20699997,0.00000000,5.09042800
0.20899997,0.00000000,5.09042800
0.21099997,0.00000000,5.00399800
0.21299997,0.00000000,5.09042800
0.21499997,0.00000000,5.00399800
0.21699997,-0.04321481,5.09042800
0.21899997,0.00000000,5.00399800
0.22099997,0.00000000,5.09042800
0.22299997,0.00000000,5.09042800
0.22499997,0.00000000,5.09042800
0.22699997,0.00000000,5.09042800
0.22899997,0.00000000,5.09042800
0.23099997,0.00000000,5.00399800
0.23299997,0.00000000,5.00399800
0.23499997,-0.04321481,5.09042800
0.23699997,0.00000000,5.09042800
0.23899997,0.00000000,5.00399800
0.24099997,0.00000000,5.00399800
0.24299997,0.00000000,5.09042800
0.24499997,0.00000000,5.09042800
0.24699997,0.00000000,5.09042800
0.24899997,-0.04321481,5.09042800
0.25099997,0.00000000,5.09042800
0.25299997,0.00000000,5.09042800
0.25499997,0.00000000,5.00399800
0.25699997,0.00000000,5.09042800
0.25899997,-0.04321481,5.09042800
0.26099997,0.00000000,5.09042800
0.26299997,0.00000000,5.00399800
0.26499997,0.00000000,5.09042800
0.26699997,0.00000000,5.00399800
0.26899997,0.00000000,5.09042800
0.27099997,0.00000000,5.00399800
0.27299997,0.00000000,5.09042800
0.27499997,0.00000000,5.09042800
0.27699997,0.00000000,5.09042800
0.27899997,0.00000000,5.00399800
0.28099997,0.00000000,5.00399800
0.28299997,0.00000000,5.00399800
0.28499997,0.00000000,5.09042800
0.28699997,0.00000000,5.00399800
0.28899997,-0.04321481,5.00399800
0.29099997,-0.04321481,5.09042800
0.29299997,0.00000000,5.09042800
0.29499997,-0.04321481,5.00399800
0.29699997,-0.04321481,5.09042800
0.29899997,0.00000000,5.09042800
0.30099997,0.00000000,5.09042800
0.30299997,0.00000000,5.09042800
0.30499997,0.00000000,5.09042800
0.30699997,0.00000000,5.00399800
0.30899997,0.00000000,5.00399800
0.31099997,0.00000000,5.00399800
0.31299997,0.00000000,5.09042800
0.31499997,0.00000000,5.00399800
0.31699997,-0.04321481,5.09042800
0.31899997,0.00000000,5.00399800
0.32099997,0.00000000,5.09042800
0.32299997,0.00000000,5.09042800
0.32499997,0.00000000,5.09042800
0.32699997,0.00000000,5.00399800
0.32899996,0.00000000,5.00399800
0.33099996,0.00000000,5.00399800
0.33299996,0.00000000,5.09042800
0.33499996,0.00000000,5.09042800
0.33699996,0.00000000,5.09042800
0.33899996,0.00000000,5.00399800
0.34099996,0.00000000,5.09042800
0.34299996,0.00000000,5.00399800
0.34499996,0.00000000,5.00399800
0.34699996,0.00000000,5.00399800
0.34899996,0.00000000,5.09042800
0.35099996,0.00000000,5.09042800
0.35299996,-0.04321481,5.00399800
0.35499996,0.00000000,5.09042800
0.35699996,0.00000000,5.09042800
0.35899996,0.00000000,5.00399800
0.36099996,0.00000000,5.00399800
0.36299996,0.00000000,5.00399800
0.36499996,0.00000000,5.09042800
0.36699996,0.00000000,5.09042800
0.36899996,0.00000000,5.00399800
0.37099996,0.00000000,5.00399800
0.37299996,0.00000000,5.09042800
0.37499996,0.00000000,5.09042800
0.37699996,0.00000000,5.09042800
0.37899996,0.00000000,5.00399800
0.38099996,0.00000000,5.09042800
0.38299996,0.00000000,5.00399800
0.38499996,0.00000000,5.09042800
0.38699996,0.00000000,5.00399800
0.38899996,0.00000000,5.09042800
0.39099996,0.00000000,5.00399800
0.39299996,0.00000000,5.00399800
0.39499996,-0.04321481,5.00399800
0.39699996,0.00000000,5.00399800
0.39899996,0.00000000,5.00399800
0.40099996,-0.04321481,5.09042800
0.40299996,0.00000000,5.09042800
0.40499996,0.00000000,5.00399800
0.40699996,0.00000000,5.09042800
0.40899996,0.00000000,5.09042800
0.41099996,0.00000000,5.00399800
0.41299996,0.00000000,5.09042800
0.41499996,0.00000000,5.00399800
0.41699996,0.00000000,5.09042800
0.41899996,0.00000000,5.00399800
0.42099996,0.00000000,5.09042800
0.42299996,0.00000000,5.00399800
0.42499996,0.00000000,5.09042800
0.42699996,-0.04321481,5.00399800
0.42899996,0.00000000,5.00399800
0.43099996,0.00000000,5.00399800
0.43299996,-0.04321481,5.00399800
0.43499996,0.00000000,5.00399800
0.43699996,0.00000000,5.09042800
0.43899996,0.00000000,5.00399800
0.44099996,0.00000000,5.09042800
0.44299996,0.00000000,5.00399800
0.44499996,0.00000000,5.09042800
0.44699996,0.00000000,5.09042800
0.44899996,0.00000000,5.09042800
0.45099996,0.00000000,5.00399800
0.45299996,0.00000000,5.00399800
0.45499996,0.00000000,5.00399800
0.45699996,-0.04321481,5.00399800
0.45899996,0.00000000,5.09042800
0.46099996,0.00000000,5.09042800
0.46299996,0.00000000,5.00399800
0.46499996,0.00000000,5.09042800
0.46699996,0.00000000,5.09042800
0.46899996,0.00000000,5.00399800
0.47099996,0.00000000,5.00399800
0.47299996,0.00000000,5.09042800
0.47499996,0.00000000,5.00399800
0.47699996,0.00000000,5.00399800
0.47899996,0.00000000,5.00399800
0.48099996,-0.04321481,5.00399800
0.48299996,0.00000000,5.00399800
0.48499996,0.00000000,5.00399800
