Time,Channel B,Channel C
(us),(V),(V)

5.06999983,0.00000000,0.00000000
5.07199983,0.00000000,0.00000000
5.07399983,0.00000000,0.00000000
5.07599983,0.00000000,0.00000000
5.07799983,0.00000000,0.00000000
5.07999983,0.00000000,0.00000000
5.08199983,0.00000000,0.00000000
5.08399983,0.00000000,0.00000000
5.08599983,0.00000000,0.00000000
5.08799983,0.00000000,0.00000000
5.08999983,0.00000000,0.00000000
5.09199983,0.00000000,0.00000000
5.09399983,0.00000000,0.00000000
5.09599983,0.00000000,0.00000000
5.09799983,0.00000000,0.00000000
5.09999983,0.00000000,0.00000000
5.10199983,0.00000000,0.00000000
5.10399983,0.00000000,0.00000000
5.10599983,0.00000000,0.00000000
5.10799983,0.00000000,0.00000000
5.10999983,0.00000000,0.00000000
5.11199983,0.00000000,0.00000000
5.11399983,0.00000000,0.00000000
5.11599983,0.00000000,0.00000000
5.11799983,0.00000000,0.00000000
5.11999983,0.00000000,0.00000000
5.12199983,0.00000000,0.00000000
5.12399983,0.00000000,0.00000000
5.12599983,0.00000000,0.00000000
5.12799983,0.00000000,0.00000000
5.12999983,0.00000000,0.00000000
5.13199983,0.00000000,0.00000000
5.13399983,0.00000000,0.00000000
5.13599983,0.00000000,0.00000000
5.13799983,0.00000000,0.00000000
5.13999983,0.00000000,0.00000000
5.14199983,0.00000000,0.00000000
5.14399983,0.04321481,0.00000000
5.14599983,0.00000000,0.00000000
5.14799983,0.00000000,0.00000000
5.14999983,0.00000000,0.00000000
5.15199983,0.00000000,0.00000000
5.15399983,0.00000000,0.00000000
5.15599983,0.00000000,0.00000000
5.15799983,0.00000000,0.00000000
5.15999983,0.00000000,0.00000000
5.16199983,0.04321481,0.00000000
5.16399983,0.00000000,0.00000000
5.16599983,0.00000000,0.00000000
5.16799983,0.00000000,0.00000000
5.16999983,0.00000000,0.00000000
5.17199983,0.00000000,0.00000000
